user,timestamp,number_of_emails_dispatched,number_of_files_interacted,total_logon_attempts,usb_connection_incidents,nighttime_email_events,number_of_night_logons,trait_openness_score,trait_conscientiousness_score,trait_extraversion_score,trait_agreeableness_score,trait_neuroticism_score,weekday_index,is_weekend_day,email_volume_change_1d,logon_variation_1d,logon_rolling_average_7d,logon_to_email_event_ratio,usb_to_logon_ratio,file_to_email_ratio,email_volume_volatility_3d,logon_volatility_3d,predicted_threat_label
user_20572,2021-05-10 08:36:40,27,11,14,1,6,3,17,20,11,14,12,0,0,2.7060498177224095,3.4995860181531975,2.5974801906666443,0.5185185185185185,0.07142857142857142,0.4074074074074074,0.7465863490862448,0.5693366097543588,0
user_20573,2021-06-06 23:24:46,710,645,395,248,197,249,18,8,7,5,11,6,1,42.92064613311279,23.777833516190356,1.3141865731999525,0.5563380281690141,0.6278481012658228,0.9084507042253521,16.053462804173307,5.193573762265195,1
user_20574,2021-05-17 16:04:01,11,7,11,2,5,2,5,16,11,11,6,0,0,4.387295911956283,2.4005474516470198,7.69643724371776,1.0,0.18181818181818182,0.6363636363636364,0.7684737993621813,0.7040879322551392,0
user_20575,2021-05-10 03:35:22,20,4,13,0,3,1,19,11,18,18,8,0,0,3.2559054653946204,1.541590602486333,1.7798219419736707,0.65,0.0,0.2,0.5405945847253221,0.2046542823889529,0
user_20576,2021-06-24 02:06:06,35,10,9,1,1,3,14,20,17,13,11,3,0,1.116400540396942,4.373328405012159,3.905873313917976,0.2571428571428571,0.1111111111111111,0.2857142857142857,0.20531177684547902,0.4983207420113742,0
user_20577,2021-06-16 01:33:29,21,17,3,0,6,4,7,9,8,13,18,2,0,3.1369912487020457,2.610606577489793,7.443928866574359,0.14285714285714285,0.0,0.8095238095238095,0.7203144228798197,0.5877498528574647,0
user_20578,2021-06-26 10:14:28,26,14,12,2,4,0,5,14,13,9,8,5,1,3.2052181688094485,1.2761042342016042,6.315987714951574,0.46153846153846156,0.16666666666666666,0.5384615384615384,0.33511986543683525,0.49873348499690673,0
user_20579,2021-05-03 11:34:13,17,19,1,4,2,2,8,13,13,8,9,0,0,2.5124009368863653,3.2754024803629735,5.326849800404424,0.058823529411764705,4.0,1.1176470588235294,0.32679114617324856,0.7523012090710811,0
user_20580,2021-06-04 21:15:41,35,20,13,0,3,0,13,14,18,8,7,4,0,1.4629594562279102,3.2598575391842313,2.7816283168179066,0.37142857142857144,0.0,0.5714285714285714,0.7552105952572851,0.2199696004070052,0
user_20581,2021-07-20 19:30:06,36,9,4,4,1,1,6,6,11,17,16,1,0,0.64596509767016,0.2780542687023849,1.918364052139595,0.1111111111111111,1.0,0.25,0.15148332179546684,0.6691418431767907,0
user_20582,2021-06-20 00:13:03,24,10,14,4,0,3,10,6,10,19,20,6,1,1.7728077473876724,2.6870072528741367,7.39690164614269,0.5833333333333334,0.2857142857142857,0.4166666666666667,0.9296341684076155,0.9137974803689946,0
user_20583,2021-06-06 23:51:46,48,10,8,2,0,1,6,15,5,5,6,6,1,1.6710293746153113,4.611290430947612,2.1023413604023844,0.16666666666666666,0.25,0.20833333333333334,0.9750119447091785,0.4064080172411887,0
user_20584,2021-07-22 10:49:06,45,8,2,1,0,1,16,12,14,14,15,3,0,3.228861098966035,2.7207612307326157,2.305048655820216,0.044444444444444446,0.5,0.17777777777777778,0.8978225500279623,0.1544474804668271,0
user_20585,2021-05-07 18:33:22,35,15,5,4,6,1,7,20,15,10,19,4,0,4.3480520970847225,3.1759418923950746,5.360796358582857,0.14285714285714285,0.8,0.42857142857142855,0.7037954709332892,0.18238023335471718,0
user_20586,2021-05-22 06:25:14,50,5,15,1,3,0,11,16,15,18,20,5,1,1.7696845354450894,3.693231277025604,2.6095334186032204,0.3,0.06666666666666667,0.1,0.17180250764276128,0.8450408154719733,0
user_20587,2021-06-23 00:41:46,24,6,13,0,4,4,16,17,18,12,12,2,0,4.792588154033391,1.7668370843838974,6.568916639135094,0.5416666666666666,0.0,0.25,0.6825186570240506,0.6792563968928349,0
user_20588,2021-05-05 18:01:21,41,20,10,4,2,1,17,5,20,13,5,2,0,4.47151083640147,1.1375513126953163,2.8133246961917933,0.24390243902439024,0.4,0.4878048780487805,0.7579258387760953,0.41164657626002943,0
user_20589,2021-05-22 02:32:50,12,10,11,3,0,2,6,19,12,17,17,5,1,2.199964336442997,1.6082342292574479,5.235339103212973,0.9166666666666666,0.2727272727272727,0.8333333333333334,0.848611733581449,0.7142118920631688,0
user_20590,2021-06-17 07:34:41,23,20,13,4,0,1,13,10,7,19,20,3,0,1.2622209021897928,2.1317982382433547,3.666376760608195,0.5652173913043478,0.3076923076923077,0.8695652173913043,0.5615208818155747,0.9003661899189785,0
user_20591,2021-07-09 00:00:59,27,10,8,4,5,3,5,20,12,8,14,4,0,2.105118703584041,1.6847328969601214,7.548944954188055,0.2962962962962963,0.5,0.37037037037037035,0.7472318279792535,0.5007938057600791,0
user_20592,2021-07-04 13:44:15,8,11,5,3,4,4,19,13,5,9,12,6,1,4.490577604973859,2.920360556722911,7.234949368957754,0.625,0.6,1.375,0.46651152633953186,0.8148262233358072,0
user_20593,2021-06-25 22:15:44,15,18,2,0,0,4,20,17,9,20,17,4,0,2.335793796234631,0.8046218370788737,8.125713731595514,0.13333333333333333,0.0,1.2,0.24091647841699843,0.6399235271129339,0
user_20594,2021-06-10 06:32:28,22,7,5,1,2,1,15,11,13,17,5,3,0,4.541657560705258,3.635749135778108,6.750822583138785,0.22727272727272727,0.2,0.3181818181818182,0.2563241205644645,0.8436258713269149,0
user_20595,2021-05-24 11:34:56,28,4,6,0,3,3,11,18,19,5,19,0,0,0.2735966747748978,2.49022647050837,5.78206781012107,0.21428571428571427,0.0,0.14285714285714285,0.46201535412556893,0.5419202978821249,0
user_20596,2021-06-27 08:55:01,16,5,4,0,6,0,18,12,10,7,18,6,1,2.529835560029887,1.835465877913163,5.561614725122447,0.25,0.0,0.3125,0.9311544934265786,0.3473687197943516,0
user_20597,2021-05-03 03:12:38,21,6,6,1,2,3,7,8,14,20,17,0,0,2.781315019169931,0.4905203229504571,3.133927243636949,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.15207198860806512,0.34638357464339237,0
user_20598,2021-05-19 03:37:55,915,623,742,45,96,51,17,8,13,11,9,2,0,88.21954939462293,28.927922895703805,0.7526525981983387,0.8109289617486338,0.06064690026954178,0.6808743169398908,22.455212443100972,11.681242388243554,1
user_20599,2021-07-30 15:26:02,33,13,11,2,4,1,10,6,7,20,18,4,0,4.6619349747212295,2.7906535262628775,2.947750369041475,0.3333333333333333,0.18181818181818182,0.3939393939393939,0.3088465012229116,0.8675567041241838,0
user_20600,2021-07-06 02:18:20,32,15,8,3,5,3,5,18,13,6,17,1,0,0.36313443550990987,3.8016682707413105,5.1856955787007,0.25,0.375,0.46875,0.6151936538663328,0.4229921433579167,0
user_20601,2021-05-02 17:19:43,26,3,7,3,2,3,15,14,6,16,19,6,1,3.6999626155868577,0.5978983321240365,2.0451264147922337,0.2692307692307692,0.42857142857142855,0.11538461538461539,0.36613319051692794,0.9597824260935393,0
user_20602,2021-05-16 20:47:29,29,4,9,0,2,2,14,17,7,6,8,6,1,2.1298045514328834,2.963735166470546,4.0021040469428115,0.3103448275862069,0.0,0.13793103448275862,0.24352018041749454,0.4558644058651845,0
user_20603,2021-07-24 16:50:15,26,8,9,3,2,2,12,11,20,13,18,5,1,2.7812235729333645,4.704158742888317,6.419726402125506,0.34615384615384615,0.3333333333333333,0.3076923076923077,0.2302530673002283,0.3728369836567015,0
user_20604,2021-07-12 19:06:40,43,2,9,0,5,1,15,7,18,5,10,0,0,4.6884455232196975,2.100207707254559,1.4279546068347915,0.20930232558139536,0.0,0.046511627906976744,0.6587223917112592,0.8917737086002899,0
user_20605,2021-05-12 10:13:18,14,4,13,1,4,1,11,8,14,6,8,2,0,0.41628908420313426,2.0861876388191583,6.768565572784719,0.9285714285714286,0.07692307692307693,0.2857142857142857,0.6334536316296826,0.298658696689368,0
user_20606,2021-07-15 17:10:01,41,18,8,3,1,3,20,16,11,11,6,3,0,0.10348546346753751,1.7327049956032563,7.684785576354781,0.1951219512195122,0.375,0.43902439024390244,0.667503441414845,0.8406793673965226,0
user_20607,2021-05-06 13:41:26,37,12,7,2,4,3,11,6,16,20,9,3,0,4.2045917660773355,1.6187041573927565,9.809188060293263,0.1891891891891892,0.2857142857142857,0.32432432432432434,0.45470046183071655,0.47790495918335807,0
user_20608,2021-06-09 01:30:58,8,15,8,2,3,3,13,9,16,10,20,2,0,1.7945506252841015,4.696297705840074,6.1248042970747365,1.0,0.25,1.875,0.5351618682944936,0.6973956953808028,0
user_20609,2021-07-07 16:50:13,30,8,11,0,3,2,19,16,7,13,20,2,0,0.14914211211499565,0.7749480899988948,3.452799162320508,0.36666666666666664,0.0,0.26666666666666666,0.834842802732866,0.6218618382037714,0
user_20610,2021-07-09 15:37:34,44,4,2,2,1,3,6,14,6,7,17,4,0,3.4220577381255803,2.3954221656415475,7.932059830328915,0.045454545454545456,1.0,0.09090909090909091,0.8495933046192072,0.9858277499526528,0
user_20611,2021-07-03 10:58:50,19,14,13,3,2,1,17,17,14,12,6,5,1,0.28200181840999916,0.44675131574201077,2.0811372597801943,0.6842105263157895,0.23076923076923078,0.7368421052631579,0.4713261761676333,0.7289125250213139,0
user_20612,2021-07-27 18:17:00,44,10,9,4,2,3,16,11,20,9,8,1,0,4.860440603319696,4.102848797612411,1.9718684783151799,0.20454545454545456,0.4444444444444444,0.22727272727272727,0.9173878542850084,0.6307124525650141,0
user_20613,2021-05-06 11:41:25,30,20,14,0,0,2,14,5,12,9,13,3,0,4.686003890360277,0.37431741839843,7.616207780036615,0.4666666666666667,0.0,0.6666666666666666,0.5793355696200552,0.4969652357645642,0
user_20614,2021-05-13 04:27:47,18,11,12,2,1,0,10,12,16,16,18,3,0,2.030437531438613,2.7654353982372046,9.527161698640299,0.6666666666666666,0.16666666666666666,0.6111111111111112,0.13029473446802542,0.11407088268947217,0
user_20615,2021-06-10 11:45:14,6,7,4,4,6,2,5,12,7,19,9,3,0,0.16657555308495495,3.163792826389988,2.7450538881207307,0.6666666666666666,1.0,1.1666666666666667,0.7939116888636132,0.29970290389121834,0
user_20616,2021-07-06 04:01:01,11,16,4,0,6,3,12,14,14,7,13,1,0,3.5099839810196998,3.98148248398105,8.40036910202053,0.36363636363636365,0.0,1.4545454545454546,0.7359282936899472,0.6900687219480383,0
user_20617,2021-07-10 02:22:16,38,6,3,0,4,1,7,17,18,6,8,5,1,0.7107374675800864,2.8409300653725764,8.049512280482643,0.07894736842105263,0.0,0.15789473684210525,0.7665581097895288,0.550188836580906,0
user_20618,2021-05-13 10:16:57,18,13,15,0,6,4,12,15,9,11,15,3,0,3.7392274539379042,3.3766688576622226,9.064011801752416,0.8333333333333334,0.0,0.7222222222222222,0.5908917995013507,0.264417721874626,0
user_20619,2021-05-10 14:36:47,19,3,4,4,2,0,7,8,5,18,20,0,0,1.7873097400224176,0.34832505189637875,4.248889191238746,0.21052631578947367,1.0,0.15789473684210525,0.9662641544477396,0.46734116444153895,0
user_20620,2021-05-29 15:36:25,46,11,4,4,5,4,20,12,15,5,15,5,1,3.5214119444738303,3.4549583885592456,1.5347260974016406,0.08695652173913043,1.0,0.2391304347826087,0.8078179419938983,0.34353908871844085,0
user_20621,2021-06-02 21:52:22,28,15,7,1,5,0,17,5,5,17,10,2,0,4.11225177917758,3.714376263309259,2.6295499403729,0.25,0.14285714285714285,0.5357142857142857,0.5009513375697001,0.33939346589551384,0
user_20622,2021-05-30 15:29:39,10,6,11,2,5,0,13,16,16,14,10,6,1,4.478334147583667,1.0812701930974564,4.264130843594655,1.1,0.18181818181818182,0.6,0.8196315791989234,0.8522260498611378,0
user_20623,2021-06-07 18:08:34,11,8,8,4,6,1,18,18,10,17,19,0,0,1.2366988702536603,2.5782996301412298,1.5710105663921938,0.7272727272727273,0.5,0.7272727272727273,0.1915740991317736,0.15152841926661678,0
user_20624,2021-07-02 10:37:07,47,19,1,4,5,0,20,12,14,18,12,4,0,1.9605113558349976,0.1726326186207426,8.72745293176056,0.02127659574468085,4.0,0.40425531914893614,0.34703950805040973,0.6833389176311037,0
user_20625,2021-05-06 11:32:38,16,14,3,4,1,0,17,19,9,7,8,3,0,2.1520889048351646,2.654321758442499,5.819765055245916,0.1875,1.3333333333333333,0.875,0.22538239851288716,0.6183188243186101,0
user_20626,2021-07-17 13:40:09,27,19,4,3,2,1,16,17,16,11,11,5,1,4.410829157775577,3.1761035212880477,3.923801015464578,0.14814814814814814,0.75,0.7037037037037037,0.288311316246644,0.9208218666441625,0
user_20627,2021-07-17 10:27:56,19,17,9,2,4,1,11,6,20,7,7,5,1,1.6183586475776843,2.0480070394239775,9.890413565062392,0.47368421052631576,0.2222222222222222,0.8947368421052632,0.5692938724423315,0.9362862745110677,0
user_20628,2021-05-28 21:19:56,16,8,12,0,0,3,13,15,7,13,12,4,0,1.3046044638890917,0.8984800196269251,4.967192537720095,0.75,0.0,0.5,0.5710637555613243,0.5525412862186111,0
user_20629,2021-05-31 06:25:45,20,12,1,4,3,3,10,19,15,16,12,0,0,4.855901755421471,2.945477612121728,7.494188270272326,0.05,4.0,0.6,0.9785466069718639,0.9089099459185241,0
user_20630,2021-06-14 12:35:59,38,11,5,0,0,0,11,7,12,8,5,0,0,2.151231104849976,2.1005465222381274,4.946446052391082,0.13157894736842105,0.0,0.2894736842105263,0.9180847939635645,0.11964723279902878,0
user_20631,2021-05-03 00:53:13,5,19,6,3,1,3,6,9,17,20,9,0,0,2.0277278455206993,3.1183673728026338,5.595329168225331,1.2,0.5,3.8,0.6678340722761621,0.12232058772086442,0
user_20632,2021-06-12 21:07:29,10,10,5,1,3,4,15,7,6,9,17,5,1,1.5084167334205245,3.8036146956198453,5.771103966110504,0.5,0.2,1.0,0.47955828253333055,0.6577970468177049,0
user_20633,2021-05-27 02:01:01,40,13,15,3,1,0,10,18,12,7,9,3,0,1.750205637937946,1.590243093676217,4.688704335996967,0.375,0.2,0.325,0.21559282292072784,0.3196285473722761,0
user_20634,2021-05-16 11:18:41,8,20,7,0,4,2,9,8,14,13,20,6,1,3.531821598404183,1.2381287574472506,5.7659654401873945,0.875,0.0,2.5,0.9423074797206585,0.18043121010333119,0
user_20635,2021-07-13 17:41:30,27,9,2,0,0,0,13,10,17,18,17,1,0,0.42280563036705754,2.970170232873597,5.581590645296888,0.07407407407407407,0.0,0.3333333333333333,0.9228975760619704,0.10161897546203376,0
user_20636,2021-06-30 02:28:33,11,7,15,3,1,2,9,16,10,10,12,2,0,2.388206480639206,4.489460999988717,4.163858954814801,1.3636363636363635,0.2,0.6363636363636364,0.1285552133020942,0.5124571184374039,0
user_20637,2021-07-20 02:16:01,29,15,15,4,1,3,20,10,11,14,19,1,0,2.692395193126891,4.612500419604242,4.373085615311918,0.5172413793103449,0.26666666666666666,0.5172413793103449,0.6493200860052963,0.8720956583606914,0
user_20638,2021-06-27 13:22:16,27,17,5,3,2,4,18,18,19,19,15,6,1,3.854561827122785,4.93165005397242,9.36162928393925,0.18518518518518517,0.6,0.6296296296296297,0.467977613774333,0.44901410205225145,0
user_20639,2021-05-24 08:13:14,39,19,6,3,6,3,6,18,12,8,7,0,0,1.6500854650938135,1.5716351497272931,4.723449506241687,0.15384615384615385,0.5,0.48717948717948717,0.5335952827335889,0.9777540794355529,0
user_20640,2021-07-27 12:40:08,46,17,15,3,5,3,15,9,19,11,19,1,0,1.7527068272546162,2.7155101315360484,7.165010662612599,0.32608695652173914,0.2,0.3695652173913043,0.6590799180203819,0.8653780233386196,0
user_20641,2021-06-01 06:31:41,1985,545,198,423,262,160,10,18,5,9,20,1,0,36.433430283501224,46.78665208770442,1.648272947299001,0.09974811083123426,2.1363636363636362,0.27455919395465994,25.728718344357723,41.37663388180833,1
user_20642,2021-06-02 12:56:47,27,9,1,1,5,3,20,18,11,5,10,2,0,1.7329322671295242,2.3897484862448715,4.940128455791179,0.037037037037037035,1.0,0.3333333333333333,0.10463699388227818,0.6788617400584602,0
user_20643,2021-07-17 05:37:42,40,17,6,3,2,2,13,18,20,7,9,5,1,2.385543362979293,4.424060433095816,5.632398425817917,0.15,0.5,0.425,0.7461022227841486,0.19921804939186982,0
user_20644,2021-07-03 03:16:02,31,11,2,2,0,0,13,9,16,8,18,5,1,1.2935298762156524,2.838959057269597,9.486561391314451,0.06451612903225806,1.0,0.3548387096774194,0.33469175384567285,0.172844533846353,0
user_20645,2021-07-06 10:03:24,11,15,5,1,5,4,11,20,19,8,7,1,0,3.9801305547859815,3.971465495808857,4.975307433085966,0.45454545454545453,0.2,1.3636363636363635,0.9111390349308771,0.5166010718397162,0
user_20646,2021-06-12 09:56:17,41,15,12,2,0,1,10,9,18,11,12,5,1,3.943090310186703,0.4270119686688494,4.043425632634365,0.2926829268292683,0.16666666666666666,0.36585365853658536,0.6196284500526381,0.5695642983948906,0
user_20647,2021-07-14 01:48:00,36,20,11,3,2,1,11,11,13,8,11,2,0,4.2723980840954505,0.3603693302058385,6.455018449559765,0.3055555555555556,0.2727272727272727,0.5555555555555556,0.4801790213433662,0.7068177293404398,0
user_20648,2021-05-29 12:49:57,16,4,8,0,6,4,10,7,5,10,17,5,1,1.2199420549499274,0.2582783224779934,8.224612217870662,0.5,0.0,0.25,0.3882039067699642,0.12724213010376828,0
user_20649,2021-06-11 16:01:08,35,2,7,1,0,3,8,9,14,18,15,4,0,0.803421170607008,2.1865768387433464,5.4444397473996045,0.2,0.14285714285714285,0.05714285714285714,0.4406867634816912,0.5241435448670017,0
user_20650,2021-07-13 15:00:58,14,18,6,0,5,1,9,9,15,8,7,1,0,3.5338203406992315,2.1946854549592714,1.5535383634565425,0.42857142857142855,0.0,1.2857142857142858,0.44456897007078544,0.4014206483162156,0
user_20651,2021-07-29 17:11:56,42,11,14,2,4,0,7,19,11,5,9,3,0,1.5881715555160212,0.8001804906006309,6.152698101256491,0.3333333333333333,0.14285714285714285,0.2619047619047619,0.8295401760137465,0.34785994595622305,0
user_20652,2021-07-29 01:37:41,42,14,4,0,0,2,20,20,8,13,5,3,0,3.6385890461458197,3.8711006714199816,3.8791002550753295,0.09523809523809523,0.0,0.3333333333333333,0.7286673584078405,0.9142832831143365,0
user_20653,2021-05-07 07:56:21,8,11,7,0,6,2,5,19,20,7,16,4,0,3.7081921272988496,3.1586930324523332,8.880139189213555,0.875,0.0,1.375,0.2619240893651438,0.8446568776281737,0
user_20654,2021-06-01 20:12:50,34,7,12,0,3,1,9,8,11,6,20,1,0,3.3292051630501107,2.3252827735759687,1.339229098166896,0.35294117647058826,0.0,0.20588235294117646,0.2566978413097172,0.8986599754367713,0
user_20655,2021-06-14 02:33:30,21,11,2,1,0,1,10,16,14,8,13,0,0,1.839727044505221,0.8518122631028223,9.866613596626298,0.09523809523809523,0.5,0.5238095238095238,0.3498976405354284,0.581985219569336,0
user_20656,2021-05-02 23:31:52,25,16,9,0,4,0,19,6,14,13,10,6,1,2.336193614366156,1.3871825531015602,8.420324923963967,0.36,0.0,0.64,0.913250296123235,0.5042839914846374,0
user_20657,2021-07-01 13:44:04,48,3,11,3,6,1,11,13,17,18,18,3,0,2.3079294691529615,1.8839520094871076,7.610470958529982,0.22916666666666666,0.2727272727272727,0.0625,0.25509989090429036,0.658806225113551,0
user_20658,2021-07-26 17:40:19,8,13,5,4,2,1,14,11,8,8,7,0,0,2.3918012437528113,0.34417764567921105,9.935818001567409,0.625,0.8,1.625,0.691697008545558,0.4671547578468218,0
user_20659,2021-05-27 16:41:10,6,18,4,1,6,4,17,13,5,20,9,3,0,3.5333304689900444,1.4334030382916978,2.9595503274342523,0.6666666666666666,0.25,3.0,0.7439381230057832,0.28985651498502274,0
user_20660,2021-06-05 22:26:37,15,10,9,1,0,3,18,15,11,11,12,5,1,3.8361719839797495,1.294779653856074,7.650261877378604,0.6,0.1111111111111111,0.6666666666666666,0.6910245283161974,0.8163594700682839,0
user_20661,2021-07-29 05:36:11,41,6,12,1,4,0,15,18,8,15,8,3,0,0.26169244848886863,4.640626064351163,9.215644856629563,0.2926829268292683,0.08333333333333333,0.14634146341463414,0.7116747816179471,0.8357118082749585,0
user_20662,2021-05-09 07:07:54,43,11,7,4,6,1,18,18,14,13,10,6,1,4.572934597367356,2.333324997052034,3.5033044031809957,0.16279069767441862,0.5714285714285714,0.2558139534883721,0.6343930526810884,0.4167416149319967,0
user_20663,2021-07-03 20:58:42,5,9,13,4,2,0,10,6,15,16,12,5,1,4.744906698654734,1.2461381817180166,5.922975722571809,2.6,0.3076923076923077,1.8,0.7130012400184307,0.4045454147209383,0
user_20664,2021-05-09 12:43:56,27,7,3,0,6,1,15,11,7,5,10,6,1,3.8070253210113503,4.431002144952707,7.005111968548571,0.1111111111111111,0.0,0.25925925925925924,0.6030311830973221,0.2061439809424433,0
user_20665,2021-05-13 11:15:28,37,12,11,0,5,4,14,10,7,17,6,3,0,3.150829583066774,1.6266888133212682,8.590628701370726,0.2972972972972973,0.0,0.32432432432432434,0.2590420949654368,0.3143856767143314,0
user_20666,2021-06-19 03:06:59,5,13,14,4,0,0,20,20,7,14,6,5,1,2.1961478134186123,1.1731189606408674,1.0198095126916074,2.8,0.2857142857142857,2.6,0.24414276643151211,0.5733641023413749,0
user_20667,2021-05-28 19:18:51,35,20,11,2,3,1,19,18,6,10,12,4,0,3.9643423089818177,1.9860390328699493,8.449221086775696,0.3142857142857143,0.18181818181818182,0.5714285714285714,0.8653147061956272,0.6142050420160943,0
user_20668,2021-05-06 14:11:31,8,3,5,4,0,1,10,15,13,17,11,3,0,2.9612638374057356,2.330385589143978,7.078990449543389,0.625,0.8,0.375,0.6647122304353484,0.5515473516566551,0
user_20669,2021-06-03 00:33:38,23,10,9,2,4,0,12,8,18,17,19,3,0,2.203666211522101,3.167246068634535,9.821070261902907,0.391304347826087,0.2222222222222222,0.43478260869565216,0.5924844460026457,0.2043481130661559,0
user_20670,2021-06-10 02:10:19,31,4,6,4,5,3,8,9,14,18,9,3,0,0.18011551480736093,0.516232258586353,7.619677916610797,0.1935483870967742,0.6666666666666666,0.12903225806451613,0.6869705521955846,0.3887764002648537,0
user_20671,2021-05-15 22:39:16,20,6,8,4,0,1,13,17,8,9,17,5,1,0.1918859551853822,4.745251089767814,6.558136969085172,0.4,0.5,0.3,0.7065304703690601,0.45227577268825414,0
user_20672,2021-05-21 08:42:26,48,20,12,4,4,4,7,17,10,16,9,4,0,0.8933550830112131,4.946497998751497,6.949504642479947,0.25,0.3333333333333333,0.4166666666666667,0.9740344280669687,0.9939221520891391,0
user_20673,2021-05-17 17:36:19,8,2,1,2,6,3,10,13,11,15,12,0,0,1.1452291812304123,2.5950178526737986,2.5545880543424544,0.125,2.0,0.25,0.22312944866590392,0.23182232111867485,0
user_20674,2021-07-22 03:54:32,30,4,13,3,0,2,5,14,14,14,6,3,0,3.7502940060980348,3.4785970227875658,9.40700284388327,0.43333333333333335,0.23076923076923078,0.13333333333333333,0.36165265697850957,0.748150700110753,0
user_20675,2021-06-04 20:53:18,48,13,1,1,4,0,18,10,9,10,8,4,0,3.1178089136022162,0.9895216904514578,7.7602517668889615,0.020833333333333332,1.0,0.2708333333333333,0.5687128705297189,0.22567638188909064,0
user_20676,2021-06-01 03:04:28,48,19,3,2,0,3,7,10,15,9,6,1,0,1.0192062465272478,3.578988430271402,4.681021537221157,0.0625,0.6666666666666666,0.3958333333333333,0.25690441150632315,0.5553814366019846,0
user_20677,2021-05-02 11:37:43,19,3,6,0,0,3,14,7,14,16,7,6,1,3.8059227719251556,1.1512825074496493,3.248162222005776,0.3157894736842105,0.0,0.15789473684210525,0.19580482464918636,0.9787340612649872,0
user_20678,2021-05-09 05:29:02,38,4,5,0,5,1,9,5,14,19,11,6,1,0.8674236281505938,4.633343990827063,9.353601329719643,0.13157894736842105,0.0,0.10526315789473684,0.5933926802259104,0.9003223511664891,0
user_20679,2021-06-14 23:59:14,30,10,13,0,5,0,14,8,15,15,12,0,0,1.3707498241307072,4.162227797926795,7.825801545789419,0.43333333333333335,0.0,0.3333333333333333,0.7530438812366866,0.952081218154668,0
user_20680,2021-05-21 11:45:20,11,19,12,2,0,3,16,5,8,15,20,4,0,1.7915999458819258,3.5094552296069215,9.178181009666684,1.0909090909090908,0.16666666666666666,1.7272727272727273,0.7963172315957252,0.33378590320979196,0
user_20681,2021-07-26 19:03:59,10,15,2,4,6,2,19,14,15,18,6,0,0,2.0838915017502537,3.354989099336446,8.068870003863164,0.2,2.0,1.5,0.19261507583869136,0.17179289909104842,0
user_20682,2021-05-21 14:36:36,19,7,15,4,5,3,7,9,8,6,17,4,0,3.4260042187150708,3.579855804645183,6.7620060419647645,0.7894736842105263,0.26666666666666666,0.3684210526315789,0.30192965622551227,0.3998280857891733,0
user_20683,2021-05-28 07:45:22,41,8,11,4,4,2,5,10,11,18,18,4,0,0.10022900898287689,1.1255762287353093,9.052641882897731,0.2682926829268293,0.36363636363636365,0.1951219512195122,0.22024053499943902,0.9457511529638335,0
user_20684,2021-06-07 20:42:30,41,19,9,2,2,0,8,6,12,5,13,0,0,4.952581040991021,4.526364197916362,9.131338377554584,0.21951219512195122,0.2222222222222222,0.4634146341463415,0.31422747967458753,0.7384260520577411,0
user_20685,2021-06-25 21:20:53,36,20,4,1,6,2,6,18,15,13,12,4,0,1.6394656896104602,0.7915206171010674,4.198276012941243,0.1111111111111111,0.25,0.5555555555555556,0.1836936922688382,0.8743795926176302,0
user_20686,2021-05-12 03:56:07,17,9,4,2,6,0,18,13,20,16,13,2,0,4.256313818404581,2.4846834848470154,6.270271585667805,0.23529411764705882,0.5,0.5294117647058824,0.9270569625409756,0.5192470347236902,0
user_20687,2021-07-17 15:33:09,42,15,13,4,5,4,8,17,9,19,9,5,1,0.24625672692987638,0.5199680778164807,5.912376718614932,0.30952380952380953,0.3076923076923077,0.35714285714285715,0.8903424011822959,0.4005503027398244,0
user_20688,2021-05-24 10:29:17,28,11,11,0,6,2,5,19,20,20,16,0,0,0.21169021350596212,1.3333124053050063,4.5557679737018475,0.39285714285714285,0.0,0.39285714285714285,0.5842176943442909,0.22973623132045412,0
user_20689,2021-06-04 11:17:30,48,20,11,3,4,3,8,5,17,16,17,4,0,1.7557283617451578,0.9659640592629353,2.820622243890803,0.22916666666666666,0.2727272727272727,0.4166666666666667,0.5029489797245723,0.7530684647931928,0
user_20690,2021-05-24 21:46:35,37,6,2,1,6,4,8,7,6,19,18,0,0,4.591777605502506,2.284964940506315,8.653373457698958,0.05405405405405406,0.5,0.16216216216216217,0.17302338380953403,0.5686768192256808,0
user_20691,2021-05-04 09:13:35,29,11,5,4,0,4,6,12,9,16,8,1,0,2.8323852084916625,0.6140634154169209,4.298085535121899,0.1724137931034483,0.8,0.3793103448275862,0.5297683630404837,0.5149825711342185,0
user_20692,2021-07-13 08:55:43,6,6,5,4,0,0,19,17,9,8,14,1,0,3.682400910185108,1.5327563843490017,1.4717555505950286,0.8333333333333334,0.8,1.0,0.44511546574418803,0.9564573372806237,0
user_20693,2021-07-20 10:42:18,14,4,7,3,4,2,5,18,6,5,7,1,0,2.9068817234857693,2.1089821751208095,3.9712572254384986,0.5,0.42857142857142855,0.2857142857142857,0.3792542958288594,0.11016016630390317,0
user_20694,2021-07-11 00:27:59,49,12,11,4,5,2,17,9,14,13,5,6,1,1.952421013916355,1.8679949699685998,8.194137330442405,0.22448979591836735,0.36363636363636365,0.24489795918367346,0.7286844223341006,0.16189865953047897,0
user_20695,2021-05-10 23:08:07,12,17,13,3,0,3,9,16,11,5,9,0,0,2.530960963203881,4.744816889284612,3.8578625521737187,1.0833333333333333,0.23076923076923078,1.4166666666666667,0.3907957280916663,0.5021806212509898,0
