id,date,user,pc,activity
{R7D8-P5YQ03YQ-1999FUEE},01/22/2010 09:42:53,SDH0288,PC-5156,Disconnect
{V5I8-X6OV19VD-5668DXDZ},01/22/2010 09:43:11,AJV0013,PC-5745,Connect
{P9K6-R0HG99RT-2804TBKR},01/22/2010 09:43:32,HAM0510,PC-2773,Disconnect
{Y0Z9-E7NK50YW-2532KKBG},01/22/2010 09:43:35,BGM0010,PC-0811,Disconnect
{N8D2-G3EE01HA-8249TBVO},01/22/2010 09:44:31,CTR0215,PC-2944,Disconnect
{B0M4-V9HE77CB-9467YPPZ},01/22/2010 09:44:33,KBC0531,PC-4603,Connect
{P5H0-Y5TH01IW-7742AVEH},01/22/2010 09:44:57,JKD0625,PC-1794,Disconnect
{E0Z2-E4CY76TH-4636DVYA},01/22/2010 09:45:42,TAF0700,PC-8147,Connect
{A2A9-G4CI25PI-1878LTIU},01/22/2010 09:45:50,GKY0171,PC-5490,Connect
{A0M6-M6SR31MO-9187DGIN},01/22/2010 09:46:01,AJL0593,PC-0291,Connect
{D0W5-V2TA65YW-5961DMAY},01/22/2010 09:46:15,CJR0414,PC-2192,Connect
{Y9H1-V0BX42PT-2306DJHX},01/22/2010 09:47:07,GKY0171,PC-5490,Disconnect
{L8B3-T1RG52DX-4764NSFW},01/22/2010 09:48:29,KRH0812,PC-3186,Disconnect
{J9A5-O5JZ60QH-8322MGYV},01/22/2010 09:48:47,LZV0162,PC-8274,Disconnect
{T2N3-J0XA27YT-7339GKYR},01/22/2010 09:48:50,ERL0366,PC-0472,Connect
{F4I6-B5WI81LK-5775CWYX},01/22/2010 09:49:22,MQF0815,PC-9876,Connect
{P4C1-D1ON32KA-1706RLFZ},01/22/2010 09:49:28,AJM0772,PC-5855,Disconnect
{Y1M9-X8QA36KF-4926AOQR},01/22/2010 09:50:37,DWG0209,PC-0633,Disconnect
{V3B2-L1QL82FU-3350NMCV},01/22/2010 09:50:48,TDF0088,PC-1151,Connect
{W3P7-M2KW97LC-5580YUNB},01/22/2010 09:51:14,APC0027,PC-5493,Connect
{X3S7-I0MP72RW-8507ZCVZ},01/22/2010 09:51:25,GKY0171,PC-5490,Connect
{W3P9-V4FZ02DS-4887MDUY},01/22/2010 09:52:07,APC0027,PC-5493,Disconnect
{L4P8-D9DK24EX-4882GPRI},01/22/2010 09:53:00,CJP0221,PC-5941,Connect
{J2N4-Z5TQ86ES-5741QLJA},01/22/2010 09:53:24,AJL0593,PC-0291,Disconnect
{I7I6-S3CT07YN-6107XMGV},01/22/2010 09:53:40,TWW0515,PC-6940,Disconnect
{C7O7-N9PF42EB-4844PQLH},01/22/2010 09:53:52,CIL0124,PC-7806,Connect
{X9A5-U7VY23KY-8937PWDE},01/22/2010 09:54:02,RRB0952,PC-1289,Connect
{Q9D5-E7HU25HO-8446AVVG},01/22/2010 09:54:10,RKS0170,PC-4227,Connect
{X3H8-W3AV31OY-0239QHQJ},01/22/2010 09:54:14,AAS0850,PC-5379,Connect
{Q8S1-Y7MU24XN-2566AFQH},01/22/2010 09:54:41,MQF0815,PC-9876,Disconnect
{U9S9-I0AC26UK-8810UJBY},01/22/2010 09:54:51,NUG0614,PC-9225,Connect
{G8T0-H5JQ58UV-7795JMOC},01/22/2010 09:55:20,XBW0181,PC-8353,Connect
{V4A0-J7HO85YI-4931XXRN},01/22/2010 09:55:49,GEC0280,PC-8078,Disconnect
{B5D6-U0IZ32BQ-5170QLAS},01/22/2010 09:56:31,AJL0593,PC-0291,Connect
{G5K3-Q4GN41TZ-4307BSSZ},01/22/2010 09:57:08,AJL0593,PC-0291,Disconnect
{L1V5-I0OE29XG-9462YEZA},01/22/2010 09:57:44,BGR0068,PC-8640,Connect
{B4K3-R6YO54VK-9652MLGB},01/22/2010 09:58:03,LKF0701,PC-4841,Disconnect
{D6E4-G5MV17ZL-0635IHVY},01/22/2010 09:58:54,ATV0292,PC-4773,Connect
{L0C1-C8UC02BN-6384GWUL},01/22/2010 10:00:58,SKN0177,PC-2894,Connect
{S5B2-C7PI63BC-9162VXSG},01/22/2010 10:01:04,CRG0324,PC-9384,Connect
{I8H2-S5LI28KC-7334SUKS},01/22/2010 10:01:08,DWG0209,PC-0633,Connect
{B0C9-Q4KS10PO-7512BLHG},01/22/2010 10:01:29,JZA0447,PC-9753,Disconnect
{Y5O7-H5OU63RD-7162VFTW},01/22/2010 10:02:29,KBC0531,PC-4603,Disconnect
{Y3S3-P8IW80JN-9306DTAK},01/22/2010 10:03:24,BGR0068,PC-8640,Disconnect
{R2G9-D7VK46LE-8577XXXM},01/22/2010 10:03:56,BGM0010,PC-0811,Connect
{B7H5-W9AR16NP-9184KJPX},01/22/2010 10:05:43,YEV0902,PC-9502,Disconnect
{Q7W4-H2MF48EA-3158MFQM},01/22/2010 10:05:49,YEV0902,PC-9502,Connect
{G5R9-L6DQ03KM-0333REBT},01/22/2010 10:07:18,LXW0999,PC-0051,Connect
{D2J1-R6FB61DL-7050GRYC},01/22/2010 10:07:41,BGM0010,PC-0811,Disconnect
{E1J1-A1PU73VU-0026SEIJ},01/22/2010 10:08:11,BNF0925,PC-1488,Disconnect
{D9Y4-B2CW22NP-6099BUBS},01/22/2010 10:08:26,APC0027,PC-5493,Connect
{D0U4-R5MR12GO-7228GSNE},01/22/2010 10:08:26,YXG0504,PC-4312,Disconnect
{D4H7-Q8XA07FO-3487CYYP},01/22/2010 10:08:54,CSF0671,PC-1450,Disconnect
{M0N8-L8FT36HQ-4847QYFI},01/22/2010 10:10:13,ZAS0669,PC-1155,Disconnect
{Q3A8-N3CB87UD-5675RWRM},01/22/2010 10:10:29,AYN0502,PC-9878,Disconnect
{C2Z4-S1RP33JU-3737MYJD},01/22/2010 10:10:41,CCC0632,PC-2480,Disconnect
{D2L0-T8TT14LZ-7687UDOC},01/22/2010 10:10:49,RCH0166,PC-8765,Connect
{T0V7-E2UW73LQ-9588FJDN},01/22/2010 10:10:50,MZP0236,PC-9474,Disconnect
{P2R4-F3JF78ND-8659GOFX},01/22/2010 10:12:01,HWB0420,PC-6900,Connect
{V2Y4-D5AL59LO-5155OUVP},01/22/2010 10:12:17,XUG0327,PC-8371,Disconnect
{E9Y3-J0QC41JB-5202RESC},01/22/2010 10:12:32,LGW0987,PC-4597,Disconnect
{F4J7-D8SY02LQ-0175UJXF},01/22/2010 10:12:39,CZB0191,PC-7236,Connect
{M5F2-D4IH51EE-7608KQQM},01/22/2010 10:12:51,SDH0288,PC-5156,Connect
{G4G2-U6ZQ80VS-9620FXMR},01/22/2010 10:13:00,HPS0247,PC-6970,Connect
{C3U1-B3GF14GK-8872NUSY},01/22/2010 10:13:27,PCM0369,PC-2094,Disconnect
{F6B4-I7BA66UQ-4488AVUS},01/22/2010 10:13:32,AVJ0078,PC-8277,Connect
{D1L1-G8HI40TO-0755RHVH},01/22/2010 10:13:43,TCF0052,PC-5277,Disconnect
{V1D9-D4XO49TO-2668LLDO},01/22/2010 10:13:55,AJM0772,PC-5855,Connect
{X1Z3-O2HS49YL-7098CSSP},01/22/2010 10:15:31,CJP0221,PC-5941,Disconnect
{B5Q1-Q2XQ06LF-8926TEOV},01/22/2010 10:15:40,DCB0109,PC-0817,Disconnect
{U0Q2-O4YA06QD-3629NHBU},01/22/2010 10:17:16,CCC0632,PC-2480,Connect
{U8T9-G6AV68ND-9915JROG},01/22/2010 10:17:45,YKW0319,PC-5822,Connect
{V3V1-M3CL78QA-4595RDBZ},01/22/2010 10:18:47,BGR0068,PC-8640,Connect
{Z8M3-R6HB88UQ-6034VLWP},01/22/2010 10:19:22,PAS0349,PC-6612,Disconnect
{J3F5-S7NC22EZ-5257MUAG},01/22/2010 10:19:30,VLB0057,PC-7284,Connect
{N5P1-A9HX09SP-1408VRFG},01/22/2010 10:19:46,MQF0815,PC-9876,Connect
{L1C1-D4KW63TC-1806AXCC},01/22/2010 10:19:48,YKW0319,PC-5822,Disconnect
{I5H9-L9LW41WM-1436VIXZ},01/22/2010 10:19:53,QTP0493,PC-2447,Connect
{L3G5-Z8FC08EJ-2702SOSD},01/22/2010 10:20:07,RKS0170,PC-4227,Disconnect
{X3J1-F1YJ69XV-7234LQVL},01/22/2010 10:21:18,LAG0639,PC-1575,Disconnect
{T6D8-O3SD21EG-0547RWYB},01/22/2010 10:21:22,QTP0493,PC-2447,Disconnect
{G5F2-P8WL04JA-3147DEWP},01/22/2010 10:22:03,HCH0203,PC-2617,Connect
{T7L1-Y9WG36AL-0991HFBE},01/22/2010 10:22:11,HKK0961,PC-4306,Disconnect
{J0J0-Q1NH48WB-5126FPNW},01/22/2010 10:22:19,AUS0564,PC-5201,Connect
{F6P7-H1AZ41VI-6635BWWJ},01/22/2010 10:22:57,PCM0369,PC-2094,Connect
{Q2V8-P2EH54SA-0810TOHI},01/22/2010 10:23:11,MRK0072,PC-0998,Connect
{Z0H5-C5HD42PM-2700OVEJ},01/22/2010 10:24:07,APC0027,PC-5493,Disconnect
{I9K4-S7HF06BL-2690TVAE},01/22/2010 10:25:09,WCS0883,PC-5924,Connect
{P6J6-F2WM34RC-5973ICDF},01/22/2010 10:25:59,RKS0170,PC-4227,Connect
{U0J3-A8JK29XQ-9067NBTJ},01/22/2010 10:26:29,BGR0068,PC-8640,Disconnect
{D7X3-B6KA78IT-5853XZBM},01/22/2010 10:26:58,SDH0288,PC-5156,Disconnect
{B1A5-M0TY91LN-9483NNUR},01/22/2010 10:27:45,XBW0181,PC-8353,Disconnect
{D2B9-E9GJ40CW-9116YOUT},01/22/2010 10:27:57,CTR0215,PC-2944,Connect
{F3F0-X7CK72WG-5298LPPF},01/22/2010 10:28:23,AJL0593,PC-0291,Connect
{X6Y2-G5HY86FS-5431NBAF},01/22/2010 10:28:47,TCP0378,PC-6594,Connect
{Z9G6-U0PU76CI-5440WZFJ},01/22/2010 10:29:29,TDB0268,PC-8284,Disconnect
{X8U9-E9LD20UX-8317JLMI},01/22/2010 10:29:42,DCB0109,PC-0817,Connect
{S9U3-B4XE29LR-1471EIIO},01/22/2010 10:31:41,APC0027,PC-5493,Connect
{S2U3-I3LJ94RF-2587OORM},01/22/2010 10:32:11,CZB0191,PC-7236,Disconnect
{B0D9-Q0CH27XF-1163YPZL},01/22/2010 10:32:55,NUG0614,PC-9225,Disconnect
{I0M8-I7OQ28AE-9086MVCC},01/22/2010 10:33:00,FBR0659,PC-9634,Disconnect
{Q7Q4-N2XJ77SJ-3885BXZO},01/22/2010 10:33:01,LAG0639,PC-1575,Connect
{Z5E0-O1LT08DR-8380LNFQ},01/22/2010 10:33:05,QTP0493,PC-2447,Connect
{U4M4-E3JU14ND-0470ACMO},01/22/2010 10:33:18,SLO0231,PC-3694,Disconnect
{D8C1-Q5SW64PC-5260KNCH},01/22/2010 10:36:05,PAS0349,PC-6612,Connect
{F1Q2-S8CB68HP-8493YBYG},01/22/2010 10:36:19,RRB0952,PC-1289,Disconnect
{D5H0-V6GD58LN-6956UTLH},01/22/2010 10:36:38,MZP0236,PC-9474,Connect
{C7O3-H9AE97OP-1109YVYF},01/22/2010 10:36:56,TUB0881,PC-2054,Connect
{U2C3-Q1XV54YS-8783PXWU},01/22/2010 10:39:41,DWG0209,PC-0633,Disconnect
{U4A3-N9VY01YR-4971CPES},01/22/2010 10:39:44,AJL0593,PC-0291,Disconnect
{A4M8-L7ZY61ZU-8148EVHG},01/22/2010 10:39:45,LXW0999,PC-0051,Disconnect
{V4U1-V0BR64CA-0519RICB},01/22/2010 10:40:09,LKF0701,PC-4841,Connect
{W7L8-P6WS46MF-1866PWNX},01/22/2010 10:40:18,ZAS0669,PC-1155,Connect
{N6B8-A5NH16IA-8414DXWW},01/22/2010 10:40:22,PAS0349,PC-6612,Disconnect
{J9Q1-U9HL84LZ-6051JSJH},01/22/2010 10:42:26,PAS0349,PC-6612,Connect
{C3M5-K7CJ43VJ-9095FPYL},01/22/2010 10:44:23,IDM0326,PC-4360,Connect
{U6N1-C1UJ96SP-6150PDQK},01/22/2010 10:44:30,AVJ0078,PC-8277,Disconnect
{N8M6-W5IN17MC-4905KDLL},01/22/2010 10:44:38,HPS0247,PC-6970,Disconnect
{W7E3-C1QW06QF-2222DIKZ},01/22/2010 10:44:57,CEB0158,PC-5473,Connect
{P3P4-B4XQ81JH-8958AYAZ},01/22/2010 10:45:01,ECF0196,PC-9265,Connect
{T3E1-Z3EG95UU-7995MUPW},01/22/2010 10:45:14,CRM0666,PC-5057,Disconnect
{F4X9-J9BR41TK-1776MJPS},01/22/2010 10:45:47,BGR0068,PC-8640,Connect
{B3H9-M3BA20OO-9060LRGJ},01/22/2010 10:45:53,NUG0614,PC-9225,Connect
{N8M0-K6BR98GW-3788SLQH},01/22/2010 10:47:48,LKF0701,PC-4841,Disconnect
{X1F8-G7OX88YX-4266KMBF},01/22/2010 10:48:49,SDH0288,PC-5156,Connect
{O9E0-A2MO29HQ-3738MQYN},01/22/2010 10:49:05,ABH0821,PC-0924,Connect
{X8N1-C0RO88GB-9516WFTV},01/22/2010 10:49:17,HQC0608,PC-3020,Connect
{U5H2-K6IH77BN-1963CQMV},01/22/2010 10:49:42,EGL0836,PC-3875,Connect
{P5S2-R7MO22LH-8134BLTC},01/22/2010 10:50:17,AJL0593,PC-0291,Connect
{T3P7-P5HR48QK-3357LGZN},01/22/2010 10:50:37,AJL0593,PC-0291,Disconnect
{X4F3-X5ES79PV-9531QDDJ},01/22/2010 10:50:39,LXW0999,PC-0051,Connect
{Z5K1-T3BJ58UD-8771ZVXQ},01/22/2010 10:51:12,JKD0625,PC-1794,Connect
{E5S9-X9LY08PL-7951DBFZ},01/22/2010 10:51:54,MIN0513,PC-8339,Disconnect
{J8L7-G6JO45OG-8244WHXK},01/22/2010 10:52:19,CTR0215,PC-2944,Disconnect
{V7O4-U8ZL08QB-7284DHPG},01/22/2010 10:52:59,RRB0952,PC-1289,Connect
{W0Y1-O6HF09FL-1430ROYN},01/22/2010 10:53:14,XBW0181,PC-8353,Connect
{A5I6-N9XN83BY-3064HWZS},01/22/2010 10:53:59,XBW0181,PC-8353,Disconnect
{Y6B3-D4XL10UY-2846UIMY},01/22/2010 10:54:04,FBR0659,PC-9634,Connect
{D4Z6-U5LD41LV-4310CJYW},01/22/2010 10:55:00,BNB0478,PC-7206,Connect
{A0L2-C8YG63HS-6102ULZH},01/22/2010 10:55:01,EGL0836,PC-3875,Disconnect
{W0Q3-P2ZL31RH-9136WNNO},01/22/2010 10:56:16,MIN0513,PC-8339,Connect
{H8A3-D9DW86XU-3569HUBW},01/22/2010 10:56:56,CZB0191,PC-7236,Connect
{Q0T5-G2KF78WU-6823TSHO},01/22/2010 10:57:21,AJO0389,PC-1738,Connect
{I0V2-M4CM49XJ-9122OGKI},01/22/2010 10:57:23,ATV0292,PC-4773,Disconnect
{T2Z6-Q5QP82NF-4242CYKK},01/22/2010 10:58:03,JKD0625,PC-1794,Disconnect
{Y5J9-L0OC61CJ-4753FLAH},01/22/2010 10:58:09,CBL0969,PC-9005,Disconnect
{G6N9-C9ZS88DX-2877DVPE},01/22/2010 10:58:36,HKK0961,PC-4306,Connect
{R2M1-U5DF28QJ-9177LTNB},01/22/2010 10:58:54,JRB0424,PC-4815,Connect
{V6F7-I5MD40SC-3878UXAR},01/22/2010 10:59:52,DGC0484,PC-0573,Connect
{P6J6-Z8QB06FJ-1862ZPNF},01/22/2010 11:00:54,LKF0701,PC-4841,Connect
{E1H4-T8UU11EV-5846CEDA},01/22/2010 11:00:57,CIL0124,PC-7806,Disconnect
{Q0T2-W3JR68JT-1176EFZY},01/22/2010 11:01:00,AJM0772,PC-5855,Disconnect
{B3V6-P0LV30VZ-4179NPMW},01/22/2010 11:01:22,HAM0510,PC-2773,Connect
{G9S6-W6UO12IT-7794MGGM},01/22/2010 11:01:58,SLO0231,PC-3694,Connect
{D2B0-K0FK50GL-4089MKSG},01/22/2010 11:02:00,AJM0772,PC-5855,Connect
{F7Y4-X1GR62OA-6495TQIH},01/22/2010 11:02:07,JKD0625,PC-1794,Connect
{X6Y7-P1MF92DR-9084TFQK},01/22/2010 11:02:11,RCH0166,PC-8765,Disconnect
{Y8N8-U6FY19YF-7964HXFH},01/22/2010 11:02:35,LKF0701,PC-4841,Disconnect
{D4U8-V5HB08XB-3940MRDF},01/22/2010 11:02:47,LAG0639,PC-1575,Disconnect
{J4U7-U2UI61FE-7190RDRC},01/22/2010 11:04:49,TDB0268,PC-8284,Connect
{X1O6-R9WN51GB-5290OPOU},01/22/2010 11:05:29,DWG0209,PC-0633,Connect
{D7Y2-I9YE35TA-4165DVZI},01/22/2010 11:05:54,MMO0264,PC-8376,Connect
{X9J7-P3MK87SO-0872PWJK},01/22/2010 11:06:21,NUG0614,PC-9225,Disconnect
{S7I9-E0UH04BY-0765CAJI},01/22/2010 11:06:53,ATV0292,PC-4773,Connect
{O8C8-A1ME28EO-3613FADS},01/22/2010 11:07:22,LXW0999,PC-0051,Disconnect
{M7K4-R5NX77OL-5187WNAC},01/22/2010 11:07:28,FBR0659,PC-9634,Disconnect
{F2J7-G4SQ50MW-3974ZWJN},01/22/2010 11:07:42,SKN0177,PC-2894,Disconnect
{G5H3-I2WR19HO-7249SJHN},01/22/2010 11:08:07,CZB0191,PC-7236,Disconnect
{M7R8-V3TG80ZO-9126UHDY},01/22/2010 11:08:15,JAO0817,PC-0583,Connect
{V6J4-T4NH97EE-6911YYOO},01/22/2010 11:08:25,MMO0264,PC-8376,Disconnect
{N2I0-S5WZ91VL-7492UEFY},01/22/2010 11:09:01,ATV0292,PC-4773,Disconnect
{Q8B7-Z7JW93DU-6599AIAO},01/22/2010 11:10:41,AJL0593,PC-0291,Connect
{D3D8-H4SK22CO-4833ULPD},01/22/2010 11:11:15,CBL0969,PC-9005,Connect
{K2R6-D7XT90ZL-7711WHDR},01/22/2010 11:12:14,ABH0821,PC-0924,Disconnect
{T6E9-M6PK05HH-8846HTNO},01/22/2010 11:12:19,AJM0772,PC-5855,Disconnect
{U5K8-G1FI34JI-7960BAMH},01/22/2010 11:13:49,TAF0700,PC-8147,Disconnect
{V0A9-D6TZ39LQ-6503MEAV},01/22/2010 11:14:22,TDB0268,PC-8284,Disconnect
{M6Q1-Z5XJ26IQ-5045PNQU},01/22/2010 11:14:30,XBW0181,PC-8353,Connect
{W0Z3-O1CB78WW-5253WIWW},01/22/2010 11:14:43,CRG0324,PC-9384,Disconnect
{L1S8-A5DY50TC-2724KCLA},01/22/2010 11:15:01,LEB0888,PC-6723,Disconnect
{C0H2-C5OE55IA-3843VZKW},01/22/2010 11:15:21,ECF0196,PC-9265,Disconnect
{A0O4-T6FJ18HJ-0327PLWN},01/22/2010 11:16:27,DUW0537,PC-3473,Connect
{Q9Y9-X8EZ75LW-0910JJFR},01/22/2010 11:17:59,AYN0502,PC-9878,Connect
{D2L5-O2HG46CT-0834LUDB},01/22/2010 11:18:04,PCM0369,PC-2094,Disconnect
{A1U7-O3HM35PN-2427YAMY},01/22/2010 11:18:21,VLB0057,PC-7284,Disconnect
{B2T4-J9WS36MD-7423MLRR},01/22/2010 11:18:34,FBR0659,PC-9634,Connect
{G9Q1-N3GR90XF-1953CSCI},01/22/2010 11:18:36,CZB0191,PC-7236,Connect
{C5D5-L9WM55YR-5496SJXG},01/22/2010 11:20:09,CZB0191,PC-7236,Disconnect
{L8X0-Z2WE90CU-9488XQDL},01/22/2010 11:20:23,KMH0307,PC-7549,Connect
{I9U4-A6YD93QI-3157HCKD},01/22/2010 11:21:02,BMG0006,PC-9129,Disconnect
{M9U5-Z2RI46RR-3026YZFU},01/22/2010 11:21:11,CJR0414,PC-2192,Disconnect
{O3V2-R3JZ61SS-1135KTFU},01/22/2010 11:22:33,FBR0659,PC-9634,Disconnect
{O3D3-V8FM77KJ-7990DXND},01/22/2010 11:25:11,TUB0881,PC-2054,Disconnect
{O0U8-A6CW67DC-5283SJXF},01/22/2010 11:25:22,XBW0181,PC-8353,Disconnect
{Z5I3-E4VF72JQ-2164AGIL},01/22/2010 11:25:53,DCB0109,PC-0817,Disconnect
{D3C3-X1RB97AO-7012FSSF},01/22/2010 11:25:59,GLW0278,PC-1599,Connect
{W2K9-O0YY40RE-9680ALVJ},01/22/2010 11:26:40,LAG0639,PC-1575,Connect
{M8Y8-U2TO54PD-4597TRMY},01/22/2010 11:27:04,AJO0389,PC-1738,Disconnect
{U1Q7-J1SX67RY-0095FWNM},01/22/2010 11:27:16,PAS0349,PC-6612,Disconnect
{L1U0-M3DT17DW-4087UKGF},01/22/2010 11:27:33,JZA0447,PC-9753,Connect
{A1W6-O1HG36GP-3975OIHN},01/22/2010 11:27:48,RRB0952,PC-1289,Disconnect
{Z3R8-T2SU70FW-9010TEWY},01/22/2010 11:27:58,BMG0006,PC-9129,Connect
{Z9N5-O8HC03TY-0169VFPB},01/22/2010 11:28:19,VLB0057,PC-7284,Connect
{Q0X9-B0DE76YU-2417KQTT},01/22/2010 11:28:34,AJV0013,PC-5745,Disconnect
{T1A8-N3PZ27WG-1980NKCB},01/22/2010 11:29:10,PAS0349,PC-6612,Connect
{I5R7-M7EH37JS-6732DZSN},01/22/2010 11:29:23,CHH0472,PC-0281,Disconnect
{L0C7-V6QY92HK-1853TLRP},01/22/2010 11:29:26,LKF0701,PC-4841,Connect
{T9S4-J2EA91BR-8656AXYF},01/22/2010 11:30:04,TCF0052,PC-5277,Connect
{I5J0-I4JW08NN-8001KKDU},01/22/2010 11:30:14,YEV0902,PC-9502,Disconnect
{K1T9-I5NA21JO-5020UKZO},01/22/2010 11:30:16,NUG0614,PC-9225,Connect
{Z9S1-E8UP68ZX-4419IEKJ},01/22/2010 11:30:24,CCC0632,PC-2480,Disconnect
{N7O4-E0RD93SK-0971ZJPY},01/22/2010 11:30:43,SKN0177,PC-2894,Connect
{E9J9-H7ZS68GB-8025XMQU},01/22/2010 11:33:17,IJM0436,PC-7624,Connect
{D7Q4-K6EV83QN-5566ZTDP},01/22/2010 11:33:27,HKK0961,PC-4306,Disconnect
{A8I8-Y6OG05SM-9575FJVP},01/22/2010 11:33:28,FBR0659,PC-9634,Connect
{G3P3-X4UI06CO-0769DKWR},01/22/2010 11:34:49,QTP0493,PC-2447,Disconnect
{M6E0-M6PE25SS-4329KUNY},01/22/2010 11:34:56,TDB0268,PC-8284,Connect
{U5T7-J4SV37IY-4168IQPE},01/22/2010 11:35:22,CJP0221,PC-5941,Connect
{V2G3-H9RF26HZ-4368AARV},01/22/2010 11:35:34,HQC0608,PC-3020,Disconnect
{I7J6-S6ON87FV-9888BJQG},01/22/2010 11:35:41,ATV0292,PC-4773,Connect
{R6X0-C4XR22DF-2286JNHC},01/22/2010 11:35:56,NLR0174,PC-8272,Disconnect
{Q4L8-F7NI82GR-0095AITK},01/22/2010 11:36:41,MMO0264,PC-8376,Connect
{A8N0-G0AV03EY-8976XDWD},01/22/2010 11:37:25,JAO0817,PC-0583,Disconnect
{X8O2-V6PR72UW-3011NPLI},01/22/2010 11:38:21,ECF0196,PC-9265,Connect
{Z0S3-Y8SF38HH-8093CLTD},01/22/2010 11:38:23,LXW0999,PC-0051,Connect
{B7P3-I8BL56UJ-4650JNQC},01/22/2010 11:38:39,DCB0109,PC-0817,Connect
{O4Q0-K8DU38UA-8584SRXL},01/22/2010 11:38:46,TDF0088,PC-1151,Disconnect
{I6M3-H1VU83AR-5642OJDW},01/22/2010 11:39:37,RKS0170,PC-4227,Disconnect
{U6M1-E4GV00PZ-6778JABA},01/22/2010 11:39:59,TCP0378,PC-6594,Disconnect
{D4T8-E3YU21ZB-3133MQCJ},01/22/2010 11:40:01,CCC0632,PC-2480,Connect
{S6U4-D4GI52JQ-0023UIQF},01/22/2010 11:40:46,HAM0510,PC-2773,Disconnect
{X3P5-R2HU11XY-4167VVAC},01/22/2010 11:42:59,CBL0969,PC-9005,Disconnect
{S0I4-Z3IW57VF-6362SQDJ},01/22/2010 11:43:31,AJO0389,PC-1738,Connect
{I7C6-V8UK68JM-6142LLQB},01/22/2010 11:44:13,HKK0961,PC-4306,Connect
{Y9R7-Z3BL50ZG-1143QQCA},01/22/2010 11:44:19,DGC0484,PC-0573,Disconnect
{O2E9-P9BV15MC-7776EDRS},01/22/2010 11:44:20,CJP0221,PC-5941,Disconnect
{X0F8-K1MO55MU-5662XDDN},01/22/2010 11:44:24,LAG0639,PC-1575,Disconnect
{V0A3-T6QW71TA-4007EHFS},01/22/2010 11:44:41,HKK0961,PC-4306,Disconnect
{L8T7-G9ZG82DG-2646FHKJ},01/22/2010 11:45:11,DGC0484,PC-0573,Connect
{A2C0-G3NE31YU-0040RXXC},01/22/2010 11:46:01,CBL0969,PC-9005,Connect
{V6W0-A7VK65ZD-4083IWRH},01/22/2010 11:47:34,TJC0370,PC-7987,Connect
{D1C2-X8RL04IE-1267BWEO},01/22/2010 11:47:44,YEV0902,PC-9502,Connect
{B2M3-A8EP53VO-6143IFRA},01/22/2010 11:47:47,MQF0815,PC-9876,Disconnect
{N5W6-J4UR44GT-5938KBLR},01/22/2010 11:47:56,PAS0349,PC-6612,Disconnect
{O8U0-A8OL50SV-5426MTEQ},01/22/2010 11:48:21,RKS0170,PC-4227,Connect
{V1E3-A5TQ19JK-1461VMAE},01/22/2010 11:48:26,AYN0502,PC-9878,Disconnect
{I7D8-G0JV18US-8008GCRC},01/22/2010 11:48:50,PAS0349,PC-6612,Connect
{J1O6-G1IM37HT-4534EGFF},01/22/2010 11:50:30,CCO0065,PC-5771,Connect
{W6D4-J9YG90BH-1519QNMQ},01/22/2010 11:50:56,MQF0815,PC-9876,Connect
{Y9J0-F5QI85HH-1279BFIH},01/22/2010 11:51:04,BGR0068,PC-8640,Disconnect
{K1F1-C2DN70YT-9830QSUG},01/22/2010 11:52:26,YEV0902,PC-9502,Disconnect
{X5K5-E8AX33LQ-7453JTTQ},01/22/2010 11:52:28,LXW0999,PC-0051,Disconnect
{K4D8-Q7KW78PG-5915FYJB},01/22/2010 11:52:49,SDH0288,PC-5156,Disconnect
{H4B7-Y4PM80NQ-8801SENN},01/22/2010 11:52:56,ATV0292,PC-4773,Disconnect
{Z9O5-Q4GH87WJ-3585NQFY},01/22/2010 11:53:22,AJM0772,PC-5855,Connect
{S6L1-P9CG33JR-4146TTPT},01/22/2010 11:53:48,XBW0181,PC-8353,Connect
{Q9P9-B1XL13KN-9218SYUC},01/22/2010 11:54:14,CZB0191,PC-7236,Connect
{N9P3-K0QW60FU-0167GWWI},01/22/2010 11:54:19,FBR0659,PC-9634,Disconnect
{T9B5-N7CD97VW-7863FONQ},01/22/2010 11:54:24,DGC0484,PC-0573,Disconnect
{G7M5-V0NY63LW-0855DRXE},01/22/2010 11:55:17,LXW0999,PC-0051,Connect
{Q4K4-F2AA28BR-4315TALK},01/22/2010 11:55:18,WCS0883,PC-5924,Disconnect
{Q8W3-Y2ZE99LB-9174YGIF},01/22/2010 11:56:45,VLB0057,PC-7284,Disconnect
{U8V6-R2WP49NV-3023XOSV},01/22/2010 11:57:17,LXW0999,PC-0051,Disconnect
{C6A6-C2DU87MK-8340ZTLK},01/22/2010 11:58:46,ECC0383,PC-1240,Connect
{R1F4-Q1TX58AT-0838AJSB},01/22/2010 11:59:03,VDB0894,PC-1884,Connect
{B0O9-H1TR01KF-0885EWPW},01/22/2010 11:59:49,HCH0203,PC-2617,Disconnect
{A5X3-F9UH33FM-3984SQNJ},01/22/2010 12:01:16,RKS0170,PC-4227,Disconnect
{K6M1-D0IY31CP-6902FQIG},01/22/2010 12:02:04,RPH0848,PC-0130,Disconnect
{U7S8-A6LE22MD-3117IESP},01/22/2010 12:02:49,CCC0632,PC-2480,Disconnect
{O2G9-Z9XQ21RH-6195LABM},01/22/2010 12:03:19,SKN0177,PC-2894,Disconnect
